Policy,Weights,Small,Medium,Large,Single,Multi,Mean,Median,Worst,StdDev,Trials
nbv,0.50/0.20/0.25/0.05,1.4867002156721782,0.42394714357459184,0.8422359147125316,nan,0.9176277579864339,0.9176277579864339,0.8422359147125316,0.42394714357459184,0.43713001161926784,3
nbv,0.50/0.25/0.20/0.05,1.4867002156721782,0.42231657763776653,0.8422359147125316,nan,0.9170842360074921,0.9170842360074921,0.8422359147125316,0.42231657763776653,0.4377440923868249,3
nbv,0.50/0.10/0.35/0.05,1.4241552839683682,0.41612042707783015,0.7742091677549809,nan,0.871494959600393,0.871494959600393,0.7742091677549809,0.41612042707783015,0.4172385106449495,3
nbv,0.60/0.10/0.25/0.05,1.4543493889288281,0.41612042707783015,0.7742091677549809,nan,0.8815596612538797,0.8815596612538797,0.7742091677549809,0.41612042707783015,0.43059876191755214,3
nbv,0.55/0.15/0.25/0.05,1.4320632638389648,0.4125331820168144,0.7742091677549809,nan,0.8729352045369201,0.8729352045369201,0.7742091677549809,0.4125331820168144,0.422035164166109,3
nbv,0.60/0.15/0.20/0.05,1.4320632638389648,0.4125331820168144,0.7742091677549809,nan,0.8729352045369201,0.8729352045369201,0.7742091677549809,0.4125331820168144,0.422035164166109,3
nbv,0.65/0.15/0.15/0.05,1.4335010783608915,0.4125331820168144,0.7742091677549809,nan,0.8734144760442288,0.8734144760442288,0.7742091677549809,0.4125331820168144,0.42267018760564445,3
